IRIS;LIBIRIS;COM;LIBCOM;DISP_TP6018;DISP_Q118;DISP_MED18;DISP_Q318;DISP_EQ18;DISP_D118;DISP_D218;DISP_D318;DISP_D418;DISP_D618;DISP_D718;DISP_D818;DISP_D918;DISP_RD18;DISP_S80S2018;DISP_GI18;DISP_PACT18;DISP_PTSA18;DISP_PCHO18;DISP_PBEN18;DISP_PPEN18;DISP_PPAT18;DISP_PPSOC18;DISP_PPFAM18;DISP_PPMINI18;DISP_PPLOGT18;DISP_PIMPOT18;DISP_NOTE18
930510405;Champy 5;93051;Noisy-le-Grand;30,6;12130;16350;22480;0,63;8880;11310;13000;14390;18850;21100;23930;28840;3,2;3,6;0,251;80,8;74,7;4,7;1,4;16,6;3,1;13,0;5,1;4,4;3,5;-13,5;0
930510501;Les Coteaux 1;93051;Noisy-le-Grand;14,1;16380;22660;29890;0,60;11730;14810;17370;20240;25000;27920;31850;38890;3,3;4,0;0,266;88,8;82,8;3,3;2,7;19,0;6,1;5,5;2,7;1,7;1,1;-19,4;0
930510502;Les Coteaux 2;93051;Noisy-le-Grand;10,1;18180;25560;33800;0,61;12980;16710;19480;22570;28250;31760;36090;43440;3,3;4,1;0,269;87,9;82,3;2,8;2,8;21,3;8,5;4,0;1,8;1,2;1,0;-21,7;0
930510503;Les Coteaux 3;93051;Noisy-le-Grand;15,1;16950;23950;31400;0,60;11060;15050;18520;21190;26280;29560;33500;40920;3,7;4,1;0,263;87,7;81,4;3,1;3,2;21,0;6,8;4,2;1,8;1,5;0,9;-19,7;0
930530101;Petit Noisy 1;93053;Noisy-le-Sec;42,4;10270;14830;20860;0,71;7880;9400;11110;12600;17010;19230;21950;26580;3,4;4,1;0,279;79,1;70,9;5,4;2,8;17,2;3,7;13,9;5,0;5,3;3,6;-13,9;0
930530102;Petit Noisy 2;93053;Noisy-le-Sec;27,8;12490;18310;25040;0,69;9580;11610;13410;15750;20480;23290;26650;32060;3,3;4,0;0,270;82,0;74,8;4,1;3,1;19,5;5,0;9,3;3,7;3,4;2,2;-15,8;0
930530103;Merlan;93053;Noisy-le-Sec;26,1;12790;19310;27750;0,77;9310;11840;14260;16870;22220;25960;30000;35900;3,9;4,6;0,296;83,3;76,2;4,7;2,4;19,7;6,3;8,5;3,3;2,9;2,3;-17,8;0
930530104;Centre Ville Gare 1;93053;Noisy-le-Sec;27,0;12500;19110;29250;0,88;8930;11430;13610;15940;22860;26730;31740;39490;4,4;5,4;0,324;80,5;71,7;4,1;4,7;24,4;6,4;7,4;2,5;2,9;2,0;-18,7;0
930530105;Centre Ville Gare 2;93053;Noisy-le-Sec;24,7;13150;19040;27040;0,73;10360;12300;14190;16640;22060;25270;28830;35330;3,4;4,2;0,284;85,8;79,3;4,5;2,0;18,2;4,5;9,1;3,7;2,9;2,5;-17,6;0
930530106;Centre Ville Gare 3;93053;Noisy-le-Sec;29,4;12200;17890;24690;0,70;9060;11380;13130;15160;20260;22930;26180;31610;3,5;4,3;0,283;84,0;76,4;5,1;2,5;17,4;4,5;10,4;4,2;3,3;2,9;-16,3;0
930530107;Boissière 1;93053;Noisy-le-Sec;32,6;11510;17190;25220;0,80;8350;10600;12520;14840;20390;23130;27090;32610;3,9;4,7;0,298;83,9;76,2;3,9;3,8;17,3;5,1;10,8;4,3;4,1;2,4;-17,1;0
930530108;Boissière 2;93053;Noisy-le-Sec;29,4;12290;16570;23260;0,66;8900;11250;13200;14650;18580;21210;25560;30980;3,5;4,1;0,276;83,7;76,0;5,3;2,4;13,6;4,5;13,1;5,4;4,9;2,8;-14,9;0
930530109;Centre Ville Mairie 1;93053;Noisy-le-Sec;27,1;12680;16570;22850;0,61;9400;11700;13400;14740;18760;21400;24530;30470;3,2;3,5;0,252;78,9;71,6;5,9;1,4;18,6;3,2;13,4;5,7;4,7;3,0;-14,1;0
930530110;Centre Ville Mairie 2;93053;Noisy-le-Sec;31,6;12010;16220;21850;0,61;9380;11160;12910;14560;17860;20010;23190;28120;3,0;3,4;0,242;74,7;69,3;4,5;0,9;21,4;3,0;14,4;5,8;5,2;3,4;-13,5;0
930530111;Centre Ville Mairie 3;93053;Noisy-le-Sec;25,6;12980;18600;25970;0,70;9550;11810;14010;16160;21300;23770;27880;33820;3,5;4,2;0,284;82,8;74,0;5,1;3,7;18,8;5,3;9,5;3,7;3,5;2,3;-16,4;0
930530112;Haut Goulet;93053;Noisy-le-Sec;18,3;15010;22650;30020;0,66;9930;13690;16630;19920;25220;28170;32310;40490;4,1;4,8;0,296;86,5;78,5;4,4;3,6;20,9;7,5;5,3;2,1;2,0;1,2;-20,2;0
930530113;Langevin 1;93053;Noisy-le-Sec;;10560;14370;19850;0,65;8050;9710;11380;12790;16580;18820;21400;26870;3,3;4,0;0,271;71,2;65,9;4,7;0,6;20,3;3,5;17,2;5,7;6,9;4,6;-12,2;0
930530114;Langevin 2;93053;Noisy-le-Sec;32,6;11840;15860;21280;0,60;9260;11120;12580;14280;17320;19780;22570;27170;2,9;3,4;0,246;70,2;63,9;5,4;0,9;24,6;3,4;14,8;5,4;5,9;3,5;-13,0;0
930530115;Leo Lagrange;93053;Noisy-le-Sec;32,0;11620;16330;22830;0,69;8930;10820;12630;14510;18540;21520;25000;29530;3,3;3,9;0,266;82,4;77,0;4,3;1,1;16,2;3,4;12,8;3,8;5,5;3,5;-14,8;0
930530116;Londeau 1;93053;Noisy-le-Sec;41,3;10550;13850;18330;0,56;8060;9980;11620;12900;15510;17240;19320;23210;2,9;3,2;0,226;74,9;67,8;6,2;0,9;13,3;1,4;21,0;7,9;7,3;5,8;-10,6;0
930550101;Courtillieres Nord;93055;Pantin;;11860;15060;19310;0,50;9070;10900;12330;13660;16190;18050;20480;23940;2,6;2,9;0,210;59,4;53,7;5,1;0,6;28,1;2,1;20,4;5,4;9,5;5,5;-10,0;0
930550102;Courtillieres Sud;93055;Pantin;40,0;10910;14390;19110;0,57;8580;10190;11710;13010;16190;17890;20240;23840;2,8;3,4;0,240;76,1;70,1;5,1;0,9;12,1;3,1;20,1;8,3;6,6;5,2;-11,4;0
930550201;Quatre Chemin Jaures;93055;Pantin;41,3;10500;14500;20730;0,71;7130;9600;11260;12800;16690;18880;22950;28630;4,0;5,0;0,309;91,0;82,3;5,5;3,2;8,0;2,8;13,5;4,4;5,3;3,8;-15,3;0
930550202;Quatre Chemin Sncf;93055;Pantin;38,3;10600;15660;25790;0,97;6820;9510;11510;13390;18910;23630;28320;36740;5,4;6,3;0,349;96,4;88,4;4,6;3,4;7,6;4,0;9,7;2,9;4,1;2,7;-17,7;0
930550301;Mairie;93055;Pantin;20,5;14390;21440;31460;0,80;9790;12960;15890;18060;24990;29280;33940;40710;4,2;4,9;0,304;93,6;83,8;4,6;5,2;14,5;5,8;6,0;2,0;2,3;1,7;-19,9;0
930550302;Rouvray;93055;Pantin;27,1;12470;16580;22570;0,61;9200;11840;13380;15200;18650;21050;24440;30130;3,3;4,0;0,274;76,4;67,5;4,5;4,4;21,9;4,3;13,1;4,8;5,2;3,1;-15,7;0
930550401;Charles Auray;93055;Pantin;20,4;14030;20470;28910;0,73;10120;12880;15460;17620;23660;27590;31040;38000;3,8;4,3;0,284;89,3;81,2;4,7;3,4;18,3;4,7;6,5;1,9;2,7;1,9;-18,8;0
930550402;Petit Pantin;93055;Pantin;26,6;12490;19510;28080;0,80;8470;11500;13920;16550;22390;26150;30840;38040;4,5;5,6;0,327;89,5;80,2;5,2;4,1;15,8;6,7;7,3;2,2;2,9;2,2;-19,3;0
930550403;Limites;93055;Pantin;25,9;12810;18730;27440;0,78;9440;11660;13900;16020;21920;25320;29700;35800;3,8;4,9;0,312;85,8;78,0;4,3;3,5;20,9;5,8;6,7;2,1;2,9;1,7;-19,2;0
930550501;Quatre Chemins Diderot;93055;Pantin;;12080;15590;21310;0,59;9320;11090;12710;14020;17780;20270;22600;26370;2,8;3,2;0,231;77,0;71,2;4,9;0,9;17,6;2,7;15,2;5,9;4,7;4,6;-12,5;0
930550502;Quatre Chemins Sainte-Marthe;93055;Pantin;33,4;11700;16050;22510;0,67;8660;10690;12360;14210;18360;20920;24770;31020;3,6;4,5;0,290;85,3;76,1;5,8;3,4;13,9;3,5;12,5;4,3;4,6;3,6;-15,2;0
930550601;Église Nord;93055;Pantin;23,2;13590;20220;29280;0,78;9430;12260;14580;17400;22970;26750;32270;40860;4,3;5,0;0,308;85,8;77,0;5,0;3,8;22,2;5,2;6,3;2,0;2,6;1,7;-19,5;0
930550602;Église Sud;93055;Pantin;20,3;14190;19620;28170;0,71;10110;12860;15170;17490;22660;26200;30580;39010;3,9;4,7;0,304;87,3;79,3;4,4;3,6;18,3;5,9;7,4;2,7;2,8;1,9;-18,9;1
930550603;Auteurs Pommiers;93055;Pantin;31,1;11790;16880;23680;0,70;9100;10700;12870;14920;19370;21740;25400;32100;3,5;4,4;0,295;77,9;70,5;4,8;2,6;21,2;4,5;12,5;3,3;5,9;3,3;-16,1;0
930550701;Ourcq Hoche;93055;Pantin;17,2;15730;23410;32270;0,71;10470;14050;17010;20330;26650;30150;34500;42600;4,1;4,7;0,289;94,6;86,3;4,4;3,9;16,0;5,4;4,9;2,0;1,7;1,2;-20,9;0
930550702;Victor Hugo;93055;Pantin;21,5;13940;20870;30340;0,79;9870;12570;15270;18270;24260;28310;32620;39630;4,0;4,7;0,298;91,3;82,3;4,2;4,8;17,4;5,6;5,6;1,9;2,3;1,4;-19,9;0
930550801;Verpantin;93055;Pantin;26,9;12700;17560;23360;0,61;9320;11790;13620;15470;19490;21710;25390;31140;3,3;3,6;0,249;83,4;75,9;5,2;2,3;16,5;3,4;11,7;4,5;4,1;3,1;-15,0;0
930550802;Sept Arpents;93055;Pantin;25,7;12840;21060;31700;0,90;8690;11620;13940;17360;25030;29140;34940;43450;5,0;6,2;0,342;95,1;84,8;5,3;5,0;13,6;6,3;5,7;1,6;2,3;1,8;-20,7;0
930570101;Poudrette Sainte-Anne;93057;Les Pavillons-sous-Bois;18,8;15080;21580;27790;0,59;10020;13170;16280;18750;24070;26520;29740;36150;3,6;4,2;0,265;87,1;80,2;3,5;3,4;17,5;5,8;7,0;3,5;2,3;1,2;-17,4;0
930570102;Canal Zone Industrielle;93057;Les Pavillons-sous-Bois;26,4;12780;17980;24470;0,65;9210;11770;13740;15860;19970;22810;26340;30850;3,3;3,9;0,264;88,4;81,1;4,5;2,8;12,0;3,8;11,0;4,9;3,4;2,7;-15,2;0
930570103;Calmanovic;93057;Les Pavillons-sous-Bois;17,8;15210;20440;26770;0,57;10560;13760;16130;17810;22760;25450;28950;34600;3,3;4,0;0,266;86,6;80,6;3,3;2,7;18,1;5,9;6,9;3,4;2,1;1,4;-17,5;0
930570104;Casanova;93057;Les Pavillons-sous-Bois;14,4;16850;22940;30700;0,60;11370;15100;18240;20360;25320;28690;33460;39390;3,5;4,1;0,267;84,9;77,2;3,8;3,9;21,9;7,2;5,2;2,4;1,7;1,1;-19,2;0
930570105;Stade;93057;Les Pavillons-sous-Bois;11,8;18440;25480;32990;0,57;12450;16620;19750;22430;28330;31400;36230;43950;3,5;4,2;0,274;83,4;75,6;2,4;5,4;23,9;9,3;3,8;2,1;1,1;0,6;-20,4;0
930570106;Emile Zola;93057;Les Pavillons-sous-Bois;20,3;14140;21080;28350;0,67;10690;12990;15490;18370;23160;26630;30300;36810;3,4;4,3;0,281;79,9;73,3;3,7;2,9;24,0;6,9;6,9;3,1;2,1;1,7;-17,7;0
930570107;Franklin;93057;Les Pavillons-sous-Bois;13,7;17250;24390;32460;0,62;11170;15510;18550;21510;27490;30430;34970;43370;3,9;4,2;0,270;80,6;73,2;3,6;3,8;26,7;8,4;4,7;1,9;1,7;1,1;-20,4;0
930570108;President Wilson;93057;Les Pavillons-sous-Bois;19,2;14350;21730;29740;0,71;10110;13320;15810;19230;24630;28050;32120;38650;3,8;4,7;0,295;83,8;77,3;3,5;3,0;21,1;8,9;6,0;2,4;2,1;1,5;-19,8;0
930570109;Victor Hugo;93057;Les Pavillons-sous-Bois;25,0;13070;18660;26390;0,71;9050;11780;14020;16260;21650;24580;28540;35090;3,9;4,8;0,303;83,9;77,5;3,8;2,6;17,4;7,1;9,2;3,3;3,3;2,6;-17,6;0
930590101;Nord;93059;Pierrefitte-sur-Seine;40,8;10530;14370;19210;0,60;7870;9780;11380;12920;15970;18030;20330;24290;3,1;3,5;0,246;78,3;71,8;5,2;1,3;11,9;2,2;19,8;8,1;6,5;5,2;-12,2;0
930590102;Maroc;93059;Pierrefitte-sur-Seine;37,5;11210;15140;21700;0,69;8680;10550;11930;13440;16940;19810;23340;28920;3,3;4,0;0,277;74,8;68,7;3,7;2,4;20,1;5,5;13,9;5,4;5,4;3,1;-14,3;0
930590103;Gare;93059;Pierrefitte-sur-Seine;44,5;9300;14170;20460;0,79;5680;8370;10080;11990;16670;19000;21910;27160;4,8;5,5;0,311;76,6;71,1;4,2;1,3;21,4;3,8;11,7;4,3;4,5;2,9;-13,5;0
930590104;Potier;93059;Pierrefitte-sur-Seine;;12300;16210;21140;0,55;9170;11210;13050;14600;18030;19840;22710;27700;3,0;3,6;0,250;78,9;73,5;4,1;1,3;16,8;4,0;14,5;4,8;5,9;3,8;-14,2;0
930590105;Centre Ville;93059;Pierrefitte-sur-Seine;37,7;11160;15140;21100;0,66;7610;10160;11950;13380;16870;19460;22400;27270;3,6;4,3;0,276;77,5;71,2;4,3;2,0;16,2;4,1;15,6;6,1;5,3;4,2;-13,4;0
930590106;Butte Pinson;93059;Pierrefitte-sur-Seine;33,5;11530;16340;21840;0,63;8330;10660;12230;14180;18350;20360;23870;28090;3,4;4,4;0,286;80,8;72,2;4,7;3,9;14,7;4,9;13,9;5,6;4,8;3,5;-14,3;0
930590107;Joncherolles Fauvettes;93059;Pierrefitte-sur-Seine;;8700;12230;16780;0,66;5780;8080;9360;10680;13470;15410;18120;21630;3,7;4,6;0,286;68,6;61,6;5,2;1,8;17,5;3,0;21,7;6,7;9,3;5,7;-10,8;1
930590108;Sud 1;93059;Pierrefitte-sur-Seine;37,5;10510;15480;21510;0,71;6260;9200;11580;13470;17210;20150;23020;29360;4,7;5,4;0,309;75,4;69,9;3,4;2,1;22,3;6,7;10,5;4,5;3,8;2,2;-14,9;1
930590109;Sud 2;93059;Pierrefitte-sur-Seine;36,1;11240;15750;20840;0,61;8060;10040;12020;13750;17280;19550;22580;27510;3,4;4,0;0,263;76,5;71,0;4,1;1,4;19,5;4,3;13,4;5,0;5,0;3,4;-13,7;0
930610101;7 Arpents;93061;Le Pré-Saint-Gervais;26,7;12720;19960;28260;0,78;9150;11440;14370;17220;22480;26680;30290;37760;4,1;4,9;0,308;95,0;84,5;6,0;4,5;12,0;4,8;7,0;2,6;2,5;1,9;-18,8;0
930610102;Gabriel Peri;93061;Le Pré-Saint-Gervais;26,5;12650;18820;27210;0,77;9500;11600;13760;16510;21640;25280;29580;36720;3,9;4,8;0,313;88,1;78,1;5,3;4,7;16,7;5,1;8,1;2,2;3,7;2,2;-18,0;0
930610103;Stalingrad;93061;Le Pré-Saint-Gervais;22,4;13840;21750;31940;0,83;9520;12280;15370;18540;25240;29250;34900;44540;4,7;5,8;0,335;98,7;87,0;5,6;6,1;10,4;6,3;5,2;1,8;1,9;1,5;-20,6;0
930610104;Belvédère;93061;Le Pré-Saint-Gervais;16,7;15550;23230;32040;0,71;10340;13790;17270;20650;25720;30220;34830;45280;4,4;5,4;0,321;82,8;74,1;4,7;4,0;24,0;8,8;5,3;2,0;2,0;1,3;-20,9;0
930610105;Severine;93061;Le Pré-Saint-Gervais;28,6;12320;17200;24220;0,69;8600;11150;13290;15260;19630;22600;26060;32240;3,7;4,4;0,285;75,2;68,1;5,7;1,4;22,4;3,4;13,3;3,1;6,5;3,7;-14,3;0
930610106;Centre;93061;Le Pré-Saint-Gervais;24,0;13280;18630;25990;0,68;9840;12220;14600;16680;21020;24100;28300;35930;3,7;4,6;0,302;84,1;75,1;4,9;4,1;18,9;6,4;8,3;3,1;3,2;2,0;-17,7;0
930610107;Anatole France;93061;Le Pré-Saint-Gervais;16,7;15690;23570;34100;0,78;10920;14010;17270;20340;27380;31700;36400;45020;4,1;5,0;0,311;94,1;82,0;5,4;6,7;17,0;6,7;4,5;1,7;1,6;1,2;-22,3;0
930620101;Valere Lefebvre;93062;Le Raincy;11,2;19790;29250;40980;0,72;12490;16700;22330;25950;33070;38450;43510;57720;4,6;6,0;0,335;83,7;74,3;2,7;6,7;23,2;17,0;2,7;1,0;1,1;0,6;-26,6;0
930620102;Thiers;93062;Le Raincy;10,6;19680;29030;40140;0,70;12650;17870;22100;25520;32730;37070;43770;55870;4,4;5,7;0,329;85,9;74,0;2,7;9,2;24,5;14,6;2,6;1,2;0,8;0,6;-27,6;0
930620103;Nicolas Carnot;93062;Le Raincy;12,4;19370;27350;37840;0,68;12200;16520;21050;24200;30710;35470;41610;53540;4,4;5,7;0,336;82,7;73,3;2,0;7,4;24,7;18,0;2,9;1,2;0,9;0,8;-28,3;0
930620104;Chatrian;93062;Le Raincy;15,7;17260;26390;37870;0,78;10730;15200;19040;22390;29730;34260;41420;56120;5,2;7,0;0,367;86,4;72,7;2,9;10,8;22,1;14,8;3,5;1,4;1,0;1,1;-26,8;0
930620105;Thiellement;93062;Le Raincy;13,2;17890;25300;34570;0,66;11920;15810;19870;22660;28740;32240;37180;49700;4,2;5,1;0,307;86,3;76,7;2,6;7,0;22,1;11,6;3,8;1,8;1,2;0,8;-23,8;0
930620106;Herold;93062;Le Raincy;13,2;18220;27600;39470;0,77;12000;15650;20310;24200;31530;36760;43140;55020;4,6;5,7;0,329;86,2;74,4;2,6;9,2;23,4;12,9;3,2;1,3;1,2;0,7;-25,7;0
930630102;Zac;93063;Romainville;;11430;15090;20820;0,62;8530;10640;12290;13490;16950;19180;22250;28970;3,4;3,9;0,268;81,1;74,9;5,3;0,9;12,6;2,7;16,5;4,7;7,2;4,6;-12,9;0
930630103;Parcs;93063;Romainville;15,4;16340;23130;31140;0,64;11440;14570;17610;20230;25830;29070;33770;43290;3,8;4,5;0,291;93,0;83,3;4,9;4,8;14,9;7,5;4,6;2,1;1,5;1,0;-20,0;1
930630104;Cité;93063;Romainville;;11730;16140;23090;0,70;9350;10900;12590;14540;18350;21010;24980;29050;3,1;3,7;0,264;66,2;60,5;4,6;1,1;28,4;4,6;14,6;5,0;5,9;3,7;-13,8;0
930630105;Centre;93063;Romainville;16,1;16180;23230;31790;0,67;10350;14640;17850;20650;26350;29880;34480;40830;3,9;4,8;0,291;95,8;85,1;5,6;5,1;12,9;6,9;4,5;2,0;1,5;1,0;-20,1;0
930630106;Cachin;93063;Romainville;32,4;11970;16150;23920;0,74;9020;10850;12680;14390;19050;22130;25560;32550;3,6;4,1;0,281;84,3;75,7;4,9;3,7;14,9;3,2;12,6;4,0;5,4;3,2;-15,0;0
930630107;Carnot;93063;Romainville;20,3;14580;22700;30550;0,70;9760;12970;16240;19500;25730;28640;33020;39440;4,0;5,2;0,305;90,7;79,4;6,1;5,2;15,5;7,8;5,6;2,2;2,0;1,4;-19,6;0
930630108;Grands Champs 01;93063;Romainville;24,4;13140;19360;26690;0,70;9480;12080;14540;17000;22320;25190;28650;35760;3,8;4,4;0,288;86,5;76,6;5,0;4,9;17,3;5,1;8,6;3,5;3,1;2,0;-17,5;0
930630109;Grands Champs 02;93063;Romainville;29,3;12010;18520;26120;0,76;8530;10960;13150;15560;21270;24590;28090;34150;4,0;4,8;0,299;86,3;77,0;5,2;4,1;15,9;6,0;8,6;2,8;3,8;2,0;-16,8;1
930630110;3 Communes;93063;Romainville;30,2;12110;16630;21950;0,59;9170;11230;13010;14920;18630;20840;23190;28540;3,1;3,6;0,246;78,8;71,7;5,5;1,6;18,9;3,2;12,6;4,5;5,0;3,1;-13,5;0
930630111;Ormes;93063;Romainville;23,6;13570;19960;27430;0,69;8770;12060;14840;17160;22670;25380;29770;35990;4,1;4,7;0,284;86,2;78,0;4,5;3,7;17,7;7,0;6,4;2,8;2,5;1,1;-17,3;0
930640102;Bois Perrier 1;93064;Rosny-sous-Bois;30,4;11990;16390;21370;0,57;8910;11150;12870;14710;18180;20510;22860;27030;3,0;3,4;0,239;77,6;72,5;4,1;1,0;21,0;3,0;12,3;5,5;3,7;3,1;-13,9;0
930640103;Bois Perrier 2;93064;Rosny-sous-Bois;23,7;13320;17170;22050;0,51;10090;12320;14090;15470;18930;21010;23830;28400;2,8;3,1;0,224;76,9;71,2;4,0;1,7;21,8;2,9;12,1;4,9;3,9;3,3;-13,7;0
930640104;Marnaudes;93064;Rosny-sous-Bois;23,8;13360;18370;24100;0,58;10000;12280;14320;16290;20070;22830;25710;31410;3,1;3,7;0,254;84,7;77,6;5,0;2,1;17,5;3,2;9,9;4,3;3,3;2,3;-15,3;0
930640105;Changis;93064;Rosny-sous-Bois;11,7;18710;24280;32250;0,56;11910;16960;19890;22050;27030;30390;34810;42400;3,6;4,4;0,283;85,8;75,8;3,2;6,8;24,7;7,7;3,6;1,9;1,1;0,6;-21,8;0
930640106;Avron Beauséjour;93064;Rosny-sous-Bois;23,4;13760;23580;32750;0,81;9500;12280;15990;20200;27050;30490;35010;44020;4,6;5,5;0,316;88,9;79,5;3,8;5,6;18,5;7,1;6,2;2,0;2,6;1,6;-20,7;0
930640107;Pre Gentil 1;93064;Rosny-sous-Bois;17,3;15240;22100;31930;0,75;10380;13710;16500;19520;25850;29640;34210;42710;4,1;4,7;0,299;84,3;77,3;3,7;3,3;22,0;7,8;6,3;2,8;2,1;1,4;-20,4;0
930640108;Justice 1;93064;Rosny-sous-Bois;11,5;19070;25120;32090;0,52;12510;16830;20260;22850;27360;30430;34370;39220;3,1;3,7;0,238;85,4;80,5;2,7;2,2;25,7;6,5;3,6;1,8;1,1;0,7;-21,2;0
930640109;Justice 2;93064;Rosny-sous-Bois;20,2;14190;19220;26140;0,62;10340;13000;14930;17230;21300;24400;28080;33910;3,3;3,9;0,269;87,2;78,7;4,8;3,7;16,6;4,3;9,1;4,3;2,7;2,1;-17,2;0
930640110;Boutours;93064;Rosny-sous-Bois;14,3;16920;24400;32420;0,64;11790;15740;18260;21370;27620;30810;34940;43570;3,7;4,4;0,283;92,7;86,2;3,7;2,8;15,7;8,6;4,8;2,1;1,6;1,1;-21,8;0
930640111;Fort de Rosny;93064;Rosny-sous-Bois;;19850;24440;31080;0,46;14180;18390;20430;22500;26350;29470;32550;38660;2,7;3,0;0,216;98,7;94,5;1,9;2,3;11,6;6,4;3,4;2,0;1,0;0,4;-20,1;0
930640112;Colline;93064;Rosny-sous-Bois;26,9;12550;18840;25930;0,71;9720;11710;13770;16160;21460;24260;27360;33030;3,4;4,1;0,274;82,1;75,3;4,6;2,2;20,9;4,3;9,9;4,2;3,6;2,1;-17,2;0
930640113;Pre Gentil 2;93064;Rosny-sous-Bois;32,0;11950;16210;23040;0,68;8770;10970;12770;14350;18870;21500;24570;28990;3,3;3,7;0,257;74,7;69,5;4,2;1,0;21,6;3,3;14,6;4,7;6,4;3,5;-14,2;0
930640114;Boissière;93064;Rosny-sous-Bois;25,5;12890;18630;25450;0,67;9430;11820;14160;16460;21450;24040;27380;33160;3,5;4,1;0,270;88,0;82,3;4,1;1,6;16,4;3,7;8,9;3,5;3,1;2,3;-17,0;0
930640116;Centre Ville 1;93064;Rosny-sous-Bois;16,3;15840;22870;31320;0,68;10630;14180;17340;20270;25840;29150;33240;38880;3,7;4,3;0,272;89,9;83,4;3,9;2,6;19,1;5,2;5,7;2,1;2,1;1,5;-19,9;0
930640117;Centre Ville 2;93064;Rosny-sous-Bois;16,2;15730;22230;29730;0,63;9880;14240;17140;19740;24900;27730;31880;38090;3,9;4,5;0,278;81,1;75,8;3,0;2,3;26,4;7,5;4,7;1,5;1,9;1,3;-19,7;0
930660101;Semard Delaune Guynemer 01;93066;Saint-Denis;38,7;11040;14550;19070;0,55;8260;10270;11860;13190;16300;18020;20260;25230;3,1;3,4;0,237;72,3;66,6;4,7;1,0;16,5;1,5;20,4;6,5;8,4;5,5;-10,7;0
930660102;Semard Delaune Guynemer 02;93066;Saint-Denis;37,1;10920;14770;19810;0,60;8570;10270;11780;13310;16500;18590;21060;24650;2,9;3,4;0,242;71,4;65,4;4,6;1,4;18,5;2,9;18,8;6,1;7,8;4,9;-11,6;0
930660201;Peri Langevin Stalingrad Politzer 01;93066;Saint-Denis;28,6;12310;17460;23880;0,66;8970;11110;13290;15140;19920;22390;25540;30890;3,4;4,1;0,270;82,9;77,6;4,2;1,1;19,0;3,2;9,8;3,5;3,8;2,5;-14,9;0
930660202;Peri Langevin Stalingrad Politzer 02;93066;Saint-Denis;39,0;11170;14130;19620;0,60;8660;10270;12020;13110;15780;18290;20960;25240;2,9;3,4;0,246;69,3;63,4;5,0;0,9;22,1;2,4;18,1;5,4;7,4;5,3;-11,9;0
930660301;Allende 01;93066;Saint-Denis;49,7;7920;13080;17790;0,76;4790;6390;9020;10820;14890;16970;19020;23220;4,8;5,8;0,307;77,6;;;;17,5;1,7;14,9;5,6;5,4;3,9;-11,7;0
930660302;Allende 02;93066;Saint-Denis;36,8;11010;16160;22890;0,74;8490;10130;11650;13750;18140;21050;24760;29890;3,5;4,1;0,277;72,8;66,9;4,7;1,2;21,3;4,9;14,5;4,6;6,0;3,9;-13,5;0
930660401;Courtille Saussaie Floreal 01;93066;Saint-Denis;54,6;9380;12500;16790;0,59;7250;8610;9930;10900;13960;15800;18220;21850;3,0;3,4;0,246;67,0;;;;19,2;1,6;21,7;8,1;8,5;5,1;-9,5;0
930660402;Courtille Saussaie Floreal 02;93066;Saint-Denis;;11560;16280;22630;0,68;8550;10790;12220;13740;18790;21420;24040;28170;3,3;4,0;0,273;71,5;64,0;4,3;3,2;22,6;5,1;14,2;4,6;6,2;3,4;-13,4;0
930660403;Courtille Saussaie Floreal 03;93066;Saint-Denis;41,2;11080;14010;17730;0,47;8580;10400;11610;12930;15230;16670;19310;22570;2,6;3,1;0,218;69,1;63,0;5,7;0,4;15,4;1,6;23,9;9,1;8,5;6,3;-10,0;0
930660501;Mutuelle champ de courses 01;93066;Saint-Denis;20,9;14150;20160;28470;0,71;8930;12830;15360;17800;22770;26610;30190;37010;4,1;4,8;0,295;75,4;69,0;3,4;3,0;29,1;7,8;6,0;2,1;2,7;1,2;-18,3;0
930660502;Mutuelle champ de courses 02;93066;Saint-Denis;32,3;11950;15620;21740;0,63;8800;10990;12520;14280;17880;20010;23250;28880;3,3;3,5;0,250;80,7;;;;16,4;3,0;13,8;5,0;5,3;3,5;-13,9;0
930660503;Mutuelle champ de courses 03;93066;Saint-Denis;36,5;11490;14660;19170;0,52;8980;10780;12220;13520;16560;18270;20110;23530;2,6;3,0;0,218;70,7;;;;18,9;2,0;19,1;5,9;8,1;5,1;-10,7;0
930660504;Mutuelle champ de courses 04;93066;Saint-Denis;30,9;11690;17790;25040;0,75;8220;10920;12760;15260;20700;23280;26770;32510;4,0;4,8;0,296;76,0;68,5;4,3;3,2;23,8;6,8;9,1;3,3;3,6;2,2;-15,7;0
930660601;J.Curie   Cosmonautes 01;93066;Saint-Denis;47,7;10310;13400;18420;0,61;7940;9460;10960;11930;15200;17080;20130;23770;3,0;3,5;0,248;69,2;;;;19,1;1,8;20,2;7,3;8,1;4,8;-10,3;0
930660602;J.Curie   Cosmonautes 02;93066;Saint-Denis;48,4;9390;13340;18760;0,70;5980;8380;10050;11660;15190;17640;20340;25060;4,2;4,7;0,288;76,8;71,7;3,8;1,3;15,5;2,1;17,8;6,1;7,1;4,6;-12,2;0
